"id","medicine_uuid","medicine","created_at","updated_at","deleted_at"
"6264","2a48949b27","SEVERE ALLERGY AND SINUS HEADACHE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6265","e09031b08b","SEVERE COLD AND COUGH DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6266","38c04b8b74","SEVERE COLD AND COUGH NIGHT TIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6267","8274905482","SEVERE COLD AND COUGH RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6268","ace26a5e40","SEVERE COLD AND COUGH RELIEF DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6269","158c8aec65","SEVERE COLD AND COUGH RELIEF NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6270","f7e4bb9c8f","SEVERE COLD AND FLU","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6271","db0a9f2d2b","SEVERE COLD AND FLU DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6272","1b7bf7ac0f","SEVERE COLD AND FLU NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6273","659658e993","SEVERE COLD AND FLU NIGHTTIME DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6274","ec4e7a2ab3","SEVERE COLD AND FLU RELIEF NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6275","2630b3cd1b","SEVERE COLD AND SINUS RELIEF PE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6276","020f7e2d0d","SEVERE COLD COUGH AND FLU","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6277","6a5a040d2b","SEVERE COLD COUGH AND FLU RELIEF DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6278","4e8a4894c8","SEVERE COLD COUGH AND FLU RELIEF NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6279","2049ef5932","SEVERE COLD DAYTIME COLD AND FLU NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6280","e2d4901c60","SEVERE COLD DAYTIME MULTI-SYMPTOM NON-DROWSY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6281","68ee2655e4","SEVERE COLD MULTI SYMPTOM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6282","20dd37d01a","SEVERE COLD PE MULTI-SYMPTOM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6283","aee32f141e","SEVERE COLD RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6284","1e378d55f4","SEVERE COLD RELIEF PE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6285","8a6c3b7dd1","SEVERE CONGESTION AND COLD MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6286","d50888b010","SEVERE CONGESTION AND COUGH/ COLD AND FLU DAYTIME/NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6287","807364af78","SEVERE CONGESTION AND COUGH/COLD AND FLU DAYTIME/NIGHTTIME/MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6288","5b24d18f19","SEVERE MULTI-SYMPTOM COLD","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6289","5040c6f28b","SEVERE NIGHTTIME SEVERE DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6290","4868191742","SEVERE SINUS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6291","619ebebf1e","SEVERE SINUS CONGESTION","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6292","c325ea2ed0","SEVERE SINUS CONGESTION AND COUGH DAYTIME NON-DROWSY / NIGHTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6293","3792314cbf","SEVERE SINUS CONGESTION AND PAIN DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6294","c362132f62","SEVERE SINUS PAIN AND CONGESTION DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6295","37863fbbdd","SEVOFLURANE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6296","01fceeb0dd","SF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6297","9205470d3b","SF 5000 PLUS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6298","d9db3fc9c5","SHA-LEM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6299","8c19a6b7f8","SHAROBEL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6300","6ee437bce5","SHEA BUTTER STEAM FRESH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6301","ecf5416761","SHEA BUTTER STEAM MOIST","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6302","551ab25ff5","SHEA BUTTER STEAM ULTRA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6303","7177a7e589","SHEER FLUORX PEDO FLUORIDE TREATMENT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6304","e25a8dbe3b","SHEER TINT SPF20 - LIGHT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6305","11d817cd28","SHEERDESENZ DESENSITIZING TREATMENT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6306","d373592410","SHEERFLUORX FLUORIDE TREATMENT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6307","08a892abe7","SHELTERED BROAD SPECTRUM SPF 55 SUNSCREEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6308","9a885db88e","SHINMO SAENGBALEUM HAIR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6309","8377258ae9","SHINMO SAENGBALEUM TREATMENT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6310","23aee7b0b8","SHISEIDO BENEFIANCE WRINKLERESIST24 PROTECTIVE HAND REVITALIZER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6311","011264cc82","SHISEIDO FUTURE LX UNIVERSAL DEFENSE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6312","ec7013b659","SHISEIDO PROTECTIVE LIP CONDITIONER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6313","667e79a6be","SHOPKINS HAND SANITIZER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6314","1122dde9ce","SHOPRITE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6315","7e32b682a6","SHOPRITE ANTIBACTERIAL MOIST WIPES","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6316","7f7a4496ee","SHOPRITE ANTIFUNGAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6317","8cda6c1d0b","SHOPRITE BACITRACIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6318","ccc057b1b5","SHOPRITE DAY CALM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6319","b0e102bc9d","SHOPRITE IBUPROFEN PM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6320","8df9b67ce6","SHOPRITE INFANTS IBUPROFEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6321","90b5a9bf5f","SHOPRITE MIGRAINE FORMULA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6322","8cd244b60d","SHOPRITE NASAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6323","108ef7a040","SHOPRITE NI CALM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6324","0d8f27c42a","SHOPRITE NON ASPIRIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6325","e3f0ce5719","SHOPRITE OMEPRAZOLE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6326","162995ed0f","SHOPRITE ORIGINAL FIBER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6327","983ccd7a8d","SHOPRITE SUGAR FREE FIBER, ORANGE FLAVOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6328","f98b5a0408","SHORT RAGWEED","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6329","eea909b43d","SIGANTURE CARE ALLERGY RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6330","a45e39b7f2","SIGNATURE CARE ACID CONTROL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6331","a2bd899182","SIGNATURE CARE ACID CONTROLLER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6332","5ea96de265","SIGNATURE CARE ACID CONTROLLER COMPLETE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6333","db49b44c68","SIGNATURE CARE ACID CONTROLLER MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6334","e4612b6247","SIGNATURE CARE ACID REDUCER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6335","c06ea68ca6","SIGNATURE CARE ALLERGY AND CONGESTION RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6336","634c29c04e","SIGNATURE CARE ALLERGY RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6337","54e174a0ec","SIGNATURE CARE ALLERGY RELIEF D","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6338","7441f5f1bc","SIGNATURE CARE ANTI ITCH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6339","db0a30c439","SIGNATURE CARE ANTI NAUSEA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6340","2ff6267c82","SIGNATURE CARE ANTIFUNGAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6341","a531e961df","SIGNATURE CARE ATHLETES FOOT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6342","fd95045f49","SIGNATURE CARE CLEARLAX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6343","516abb95a4","SIGNATURE CARE COLD AND HOT MEDICATED","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6344","b01f93d455","SIGNATURE CARE COOL HEAT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6345","38d9cf0d66","SIGNATURE CARE COUGH DM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6346","4b68d65317","SIGNATURE CARE DAYTIME COUGH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6347","1f4a4e2776","SIGNATURE CARE FIRST AID ANTIBIOTIC","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6348","1d8676e9b1","SIGNATURE CARE HEMORRHOIDAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6349","66943e26f7","SIGNATURE CARE HYDROCORTISONE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6350","faa724a548","SIGNATURE CARE IBUPROFEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6351","05b27214b7","SIGNATURE CARE IBUPROFEN PM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6352","ed3a3cd0d8","SIGNATURE CARE INFANTS IBUPROFEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6353","6398cee202","SIGNATURE CARE ITCH RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6354","67016d615c","SIGNATURE CARE LICE TREATMENT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6355","c255097d5b","SIGNATURE CARE MICONAZOLE 1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6356","9631fe0918","SIGNATURE CARE MICONAZOLE 3","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6357","ecfe1562ff","SIGNATURE CARE MICONAZOLE 7","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6358","1b643b8591","SIGNATURE CARE MIGRAINE RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6359","4cc3e54ba1","SIGNATURE CARE MUCUS RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6360","2d8bc550d2","SIGNATURE CARE NASAL DECONGESTANT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6361","2dbdb03e82","SIGNATURE CARE NICOTINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6362","d8c1d1dd87","SIGNATURE CARE OMEPRAZOLE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6363","d6c21a3830","SIGNATURE CARE PAIN RELIEF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6364","4179441843","SIGNATURE CARE STOOL SOFTENER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6365","bc9370c3c8","SIGNATURE CARE TIOCONAZOLE 1","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6366","09c1395456","SIGNATURE CARE TRIPLE ANTIBIOTIC","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6367","692f86701a","SIGNATURE CARE VAGICAINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6368","46d75024cc","SIGNIFOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6369","d339e801d5","SIGNIFOR LAR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6370","4844db3f56","SILAGEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6371","affb82bdd7","SILDENAFIL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6372","393d886e70","SILENOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6373","91a92c5582","SILKEN PORE PERFECTING SUNSCREEN BROAD SPECTRUM SPF 35","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6374","c80d7c17bc","SILKRILLER 3D GOLD PURE RICH GEL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6375","cdc7a6ae91","SILKRILLER 3D SILVER PURE RICH GEL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6376","9d85c8d690","SILKY EYE PRIMER","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6377","53af98ec1e","SILVADENE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6378","ee81d2fad7","SILVER SULFADIAZENE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6379","c170f55bd2","SILVER SULFADIAZINE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6380","5a528f5b1a","SIMANIX","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6381","6e28b6113d","SIMBRINZA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6382","4eb0d1ef2f","SIMCOR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6383","adf2fa87de","SIMPLY NUMB ENDURE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6384","460cc52908","SIMPLY SLEEP","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6385","d892f55d46","SIMPONI","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6386","fd4279b3f5","SIMULECT","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6387","ce4cdc8957","SIMVASTATIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6388","984cf713e2","SINEMET","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6389","c9088cdf42","SINEMET CR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6390","63dde343e1","SINGULAIR","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6391","36c71d5efb","SINOGRAFIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6392","99e0f616e3","SINUFRIN NEILMED","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6393","888ecf9ca6","SINUFRIN PLUS NEILMED","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6394","032fcd85e7","SINUS AND ALLERGY MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6395","b168318955","SINUS AND ALLERGY RELIEF PE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6396","aa584da402","SINUS AND COLD D","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6397","ca8d6e0578","SINUS CONGESTION AND PAIN DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6398","39622ebd3c","SINUS CONGESTION AND PAIN DAYTIME DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6399","186bf0c2bf","SINUS CONGESTION AND PAIN DAYTIME NIGHT TIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6400","8d90e1597f","SINUS CONGESTION AND PAIN DAYTIME/NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6401","8c579df80b","SINUS CONGESTION AND PAIN SEVERE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6402","d481d4ef31","SINUS HEADACHE MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6403","83ad7ff49f","SINUS HEADACHE PE MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6404","77444cfefe","SINUS HEADACHE PE NON- DROWSY MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6405","e985f7376f","SINUS PAIN AND CONGESTION","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6406","3006068d81","SINUS PAIN AND CONGESTION DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6407","e37c7575fd","SINUS PAIN AND CONGESTION NIGHTTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6408","f452ccca81","SINUS PE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6409","26a660ea14","SINUS PE DECONGESTANT MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6410","5.9449087E+11","SINUS PE PRESSURE, PAIN AND COLD DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6411","8b59212efc","SINUS PE PRESSURE, PAIN AND MUCUS","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6412","aaf6415785","SINUS PE PRESSURE, PAIN PLUS COUGH MULTI-SYMPTOM","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6413","158b8ff861","SINUS PRESSURE AND CONGESTION RELIEF PE MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6414","236a097cc6","SINUS PRESSURE AND PAIN MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6415","5f7f4a0073","SINUS PRESSURE AND PAIN PE MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6416","0e882c4777","SINUS PRESSURE MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6417","3ec7040867","SINUS RELIEF CONGESTION AND COUGH MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6418","42db377fd4","SINUS RELIEF DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6419","efce7a7c8d","SINUS RELIEF NON DROWSY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6420","aebfee3a7c","SINUS RELIEF NON-DROWSY DAYTIME","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6421","2b11c5a759","SINUS RELIEF PE MAXIUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6422","e701554927","SINUS RELIEF SEVERE CONGESTION MAXIMUM STRENGTH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6423","62e77b138b","SIRTURO","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6424","c03d93fe40","SISEUNDEUSI BLESS BODY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6425","80f712d51a","SITAVIG","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6426","0bb2935f5a","SITEROL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6427","8f78c9048b","SIVEXTRO","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6428","449251eed1","SKEDERM ULTIMATE EYE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6429","6.9588247E+15","SKEDERM ULTIMATE SMART NECK","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6430","610ba11687","SKELAXIN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6431","2d779031a3","SKIN BEAUTIFYING MILK","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6432","3e0fa8e53f","SKIN BRIGHTENING SPF 50 PA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6433","a41dd90837","SKIN BRIGHTENING SPF50","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6434","2e00f32f0f","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - AMBER BEIGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6435","d370f063e9","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - BUFF","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6436","1afe0761fe","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - CARAMEL BEIGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6437","be2fe1ac0e","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - CREME PECHE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6438","f6c90d9a50","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - GOLDEN BEIGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6439","357a4b7698","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - HONEY BEIGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6440","5d81297e75","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - MOCHA","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6441","8efa58864f","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - PECHE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6442","22f12c474a","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - PETAL","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6443","e8313b0d42","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - PORCELAINE BLUSH","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6444","c02ec749cf","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - SOFT IVORY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6445","e1cc12878d","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - SOLEIL BEIGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6446","65efc00519","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - SOLEIL PECHE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6447","d15bbd591e","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - WARM BEIGE","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6448","7e8ff85cf0","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 - WARM IVORY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6449","f2a06bf26c","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 -TENDER IVORY","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6450","e1e6ab8305","SKIN CAVIAR FOUNDATION SUNSCREEN SPF 15 -WARM LINEN","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
"6451","6bd9da9fcf","SKIN LIGHTENING ACCELERATOR PACK","0000-00-00 00:00:00","0000-00-00 00:00:00","0000-00-00 00:00:00"
